%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
8 4075007 42531 34172736 11.760472281675565 14.014657049878101 809.8459606133138 675.5382597242067 3183 1191 4277 42500 31 104 31 3058 3005 2926 2844 2762 2701 2644 2597 2542 2475 2402 2299 2171 2013 1829 1060 951 803 645 466 313 190 113 64 35 20 12 8 5 4 35710 6211 475 1317 35708 852 6210 3798 42499 792 425 420 5362 3906 1031 425 9.142345110087046 31.612509271608236 6.024248302618816 19.954822884532334 1.4352941176470588 3.269466587182974 3766524.050435228 151742.99199674232 3781242.232783705 152421.7953230554 3826985.416470588 143305.7159031369 7772.7416133162615 41431.05763126032 3671.0882638215326 22204.086079276196 202.39772727272728 896.4609235767056 2859 25271 2524 464 105 89 11 0
9 4575011 43238 35084583 11.569541174020685 13.83906852619723 817.5441221018292 670.9004730159294 3055 1161 4136 43207 31 89 31 2939 2885 2817 2738 2656 2593 2544 2505 2452 2390 2323 2237 2117 1962 1784 1055 945 788 633 469 316 198 119 68 36 20 12 8 5 4 35426 7283 409 1269 35426 803 7282 3633 43208 770 481 435 5254 3908 948 398 9.064994882292734 31.93965410905285 7.682489451476793 33.494882788207825 1.329145728643216 2.232131730051232 4264967.965967246 149811.52930506165 4280154.91350211 151962.76721343127 4292837.334170855 148970.04064008658 7622.64329580348 41435.81519912414 5567.776371308017 42125.76462232849 107.18518518518519 358.43109777452605 2730 25682 2537 403 96 111 14 0
10 5075023 42721 33861874 11.707993818488339 13.829721337846122 799.9022511988284 678.4129850793238 3136 1199 4214 42626 95 104 95 3011 2947 2856 2767 2687 2634 2573 2531 2473 2413 2342 2257 2154 2013 1829 1089 982 838 660 472 306 196 118 66 36 21 13 9 6 5 35718 6346 458 1307 35718 802 6345 3737 42627 823 507 413 5384 3999 973 412 8.931732933233308 30.9500723221156 6.522096608427543 20.43891457949952 1.5946601941747574 5.4262486818502484 4771469.435858965 151196.3584463234 4781185.582733813 152760.74885989318 4829991.939320388 147267.15599797052 7402.429857464366 40739.36459248106 4350.343268242549 24317.56831687407 153.7556818181818 574.8407931766847 2815 24873 2636 457 107 170 22 0
11 5575013 47533 38870931 10.523646159998316 13.005706497154181 823.1246823648992 677.6709291802117 3126 1212 4182 47472 61 68 61 3004 2952 2882 2793 2728 2663 2601 2544 2490 2435 2355 2272 2156 2013 1820 1097 977 819 645 474 322 198 121 67 36 20 12 8 5 4 40364 6568 472 1425 40364 817 6568 3852 47473 790 588 454 5442 4119 980 343 9.799465889779073 35.60807402351321 6.702040816326531 21.351814911149823 1.7521865889212829 5.151919453221113 5270936.327021122 154798.15967213036 5290256.786734694 153093.9936556284 5319124.034985423 142176.64124770332 8350.554989075019 46410.01399567142 4511.331971399387 25641.578738491262 381.23376623376623 2348.889968562935 2737 29652 2690 461 111 132 19 0
12 6075005 45040 35695444 11.105903780374039 13.188655315300707 798.5634004474273 680.4990650374021 3193 1197 4237 45008 32 79 31 3076 3010 2939 2847 2752 2693 2629 2583 2517 2447 2371 2283 2162 2003 1807 1078 959 804 650 478 320 201 115 66 36 20 12 8 5 4 38804 5589 537 1307 38801 810 5589 3743 45007 793 508 478 5361 4007 961 393 9.68405290741203 34.18639726446227 5.815816857440167 18.609911986399055 1.6463104325699744 6.280346176095953 5768005.857998502 151797.03834115225 5778311.029136316 151372.83559908974 5818659.631043257 149707.6877051761 8113.962056914628 44166.19367017926 3289.2882414151927 19473.30789815531 202.99328859060404 1195.2550400388425 2775 28402 2587 623 98 94 20 0
13 6575023 44388 35005157 11.270329967544177 13.264253844060292 795.9971803442709 680.261639315282 3237 1220 4319 44358 30 82 30 3118 3063 2981 2891 2802 2733 2663 2611 2560 2493 2403 2300 2169 2000 1804 1106 986 831 657 474 323 204 118 65 36 20 12 8 5 4 38293 5345 638 1366 38293 808 5345 3864 44359 755 621 364 5602 4149 957 496 9.229452880212099 33.06216527567904 5.585161964472309 17.153191391739032 1.5120967741935485 5.392834253926462 6263680.093034466 144865.0322578876 6283156.17554859 147560.6510366234 6323173.620967742 144041.12330261184 7778.775367558448 43065.85531608037 2811.8881922675027 17287.036322035452 231.15428571428572 1297.2867223555477 3018 27893 2647 443 95 54 18 0
14 7075014 42237 33565709 11.844300739056282 14.00512152862826 800.3339532665713 680.1202086833019 3093 1180 4105 42205 32 101 32 2963 2901 2827 2740 2664 2602 2545 2487 2440 2378 2299 2214 2118 1967 1790 1060 949 800 633 468 306 192 112 65 36 20 12 8 6 5 36177 5419 508 1306 36177 798 5419 3677 42206 699 515 480 5183 3826 991 366 9.455567171981182 31.72982851786519 5.468213925327952 18.39276060805081 1.7513661202185793 6.396934033372737 6763875.365133299 150731.29297585756 6798946.734611504 150439.34760389104 6823351.825136612 149557.3108759128 8000.2268687924725 40887.324754423666 2923.952573158426 18732.433258416517 345.9360465116279 2455.4212067027483 2782 25743 2462 434 115 137 19 0
15 7575015 44860 36687701 11.149352242067474 13.4977561769332 824.2282755212078 674.742310491892 3087 1213 4156 44797 63 107 63 2961 2895 2819 2740 2667 2609 2543 2500 2443 2385 2306 2222 2129 1963 1785 1080 974 814 643 466 312 190 114 64 35 20 12 8 5 4 38664 5559 467 1363 38664 791 5559 3745 44798 762 496 342 5351 3996 952 403 9.675675675675675 35.69460189727019 5.839285714285714 17.898347419137178 1.5806451612903225 4.582304945158259 7263376.609359359 148146.66811227234 7282058.284663865 150629.2047425251 7316982.315136476 141302.35854030217 8386.745995995996 47727.521968165514 3290.3382352941176 20012.872376166993 237.13483146067415 1599.4869279191591 2743 28407 2553 391 96 104 22 0
16 8075024 43806 33685981 11.420088612798612 13.709049549696086 776.4348176831236 679.6834754951744 3126 1224 4217 43683 123 109 123 3009 2946 2873 2784 2696 2635 2567 2523 2464 2401 2330 2248 2133 1988 1799 1066 948 797 638 463 304 192 118 67 36 20 12 8 5 4 37484 5595 495 1428 37482 775 5595 3812 43682 893 543 424 5405 4036 930 439 9.287413280475718 31.403067148970266 6.016129032258065 20.628641744309142 1.6560364464692483 6.463847243284007 7768052.547324083 149551.36090923168 7786130.746236559 151630.85402258078 7835429.193621868 143876.03018045594 7539.331102850062 40327.85381599746 3429.968817204301 24014.12245480133 400.68617021276594 3530.446455553733 2810 26571 2557 459 110 104 19 0
17 8575001 45444 36695608 11.00655997534506 13.191544269158344 814.507335804497 672.6380855393477 3177 1243 4336 45353 91 282 91 3058 3003 2936 2845 2766 2695 2633 2583 2511 2445 2362 2279 2177 2026 1839 1092 968 811 648 468 309 192 117 64 35 20 12 8 5 4 38064 6575 432 1362 38064 801 6575 3839 45354 887 531 434 5585 4162 934 489 9.145603075444498 37.96611959874056 7.039614561027837 31.89710102083245 1.6462167689161553 4.466874213045832 8267877.34766939 149626.58340300468 8282884.069593147 149550.8836514028 8323274.36400818 141360.36453830637 7741.019461797213 51626.62658552652 4757.004282655246 40263.04337007786 136.60392156862744 409.68841819119075 2876 28323 2699 398 91 91 17 0
18 9075137 41769 32680999 11.97827805053287 14.048733968462523 788.7373717871365 678.3889151780968 3081 1212 4256 41710 59 165 59 2963 2907 2831 2737 2660 2596 2531 2487 2435 2373 2304 2215 2101 1967 1797 1054 929 785 624 451 302 189 115 65 36 20 12 8 5 4 34889 6205 451 1352 34889 761 6205 3689 41711 813 441 407 5395 4035 948 412 8.646592317224288 29.64895813871503 6.54535864978903 23.89154467950944 1.6383495145631068 4.1725524771723705 8768132.078810409 150993.19324272926 8780573.393459916 155837.71528246914 8821543.487864077 148113.7548360335 7109.509789343247 38654.98646799841 4152.466737064414 28524.53967081485 328.4391534391534 2281.6337076010636 2826 25374 2624 206 96 125 19 0
19 9575027 44826 36025515 11.158203691717073 13.541192040692343 811.48656380223 674.1389376729819 3195 1263 4378 44763 63 120 63 3073 2998 2924 2834 2749 2681 2623 2574 2520 2458 2376 2284 2175 2032 1840 1128 995 840 662 484 321 201 119 66 37 21 13 9 6 5 38095 5936 612 1311 38095 769 5936 3785 44764 820 481 357 5681 4220 955 506 9.027251184834123 36.462114337905874 6.215706806282722 20.688034329000562 1.5711462450592886 4.383539097551526 9266774.016824644 149641.85780375663 9288609.819895288 150202.7779327924 9332330.944664031 147519.48382201797 7704.016117563404 48226.31735278192 3639.2387434554976 23945.447377418364 231.51470588235293 1533.4205612443895 3129 28247 2744 373 107 75 19 0
20 10075029 47649 39486539 10.499443569553806 13.132447843098637 837.6726065465963 669.9630383625762 3279 1217 4485 47501 148 132 148 3145 3081 3000 2902 2809 2748 2673 2616 2556 2484 2411 2323 2200 2038 1825 1082 971 818 642 460 312 195 117 65 36 20 12 8 5 4 40935 5831 603 1307 40933 778 5830 3890 47500 875 518 380 5800 4323 943 534 9.46911866759195 39.22348878713805 6.183457051961824 21.992141660234402 1.6535580524344569 6.796810223441813 9769892.270645386 149266.00338628332 9774049.114528101 152454.82843787622 9820841.121722847 142361.98789179555 8345.899352151782 51764.779941527086 3565.6839872746555 26742.739905579536 244.89497716894977 1867.7585057004662 3167 29640 2891 1060 96 106 19 0
21 10575004 45739 35588056 10.935501509120336 13.102180755318292 785.5485387603744 677.3959843537432 3237 1246 4372 45639 100 109 100 3118 3056 2975 2879 2801 2738 2666 2618 2551 2487 2412 2326 2207 2063 1869 1095 974 832 658 478 322 199 121 69 37 21 13 9 6 5 38492 6424 614 1393 38492 812 6424 3900 45640 850 556 461 5766 4222 1034 510 9.117006158218853 36.14017855408803 6.212765957446808 25.878267320973855 1.6137254901960785 5.030105444651605 1.026547358858361E7 148385.694414542 1.029038392843327E7 148598.43016164022 1.0310651433333334E7 144808.05710249013 7435.76930364756 45799.28854967943 3967.950676982592 31669.586450609222 390.68936170212766 3113.2344048552573 3169 27602 2721 1050 111 58 14 0
22 11075023 42846 33462997 11.676816738277601 13.967994526785782 788.0039796543117 673.3678958434533 3274 1239 4458 42814 32 89 30 3140 3076 2998 2901 2806 2741 2663 2609 2546 2482 2400 2299 2183 2037 1848 1065 948 798 629 460 308 195 113 63 34 19 11 7 5 4 36037 6138 552 1380 36035 785 6138 3902 42815 909 550 380 5757 4284 1002 471 8.411998132586367 34.00009954947804 6.125748502994012 25.977496787053163 1.424628450106157 2.847504215058701 1.0773999357142856E7 151365.15060631404 1.0786777576846307E7 154640.09208352407 1.0824800171974523E7 149165.1136156232 6872.099929955639 41822.41494011676 3960.380239520958 32707.894996587358 345.6536312849162 3033.5480867151928 3075 25748 2810 817 97 106 25 0
23 11575002 43200 34199636 11.578292886254168 13.75423913231587 799.1597382871831 670.9176151987093 3198 1251 4355 43168 32 91 32 3075 3026 2956 2865 2777 2708 2637 2595 2541 2479 2402 2310 2177 2014 1820 1088 975 821 659 491 325 204 120 67 36 20 12 8 5 4 35491 7035 551 1415 35491 773 7035 3884 43169 858 487 390 5595 4099 973 523 8.65845328128812 31.919291670959726 7.23021582733813 37.83588186939129 1.2887189292543022 2.011914796214674 1.1265639284459624E7 150832.02605645766 1.128058470709147E7 149405.00635987622 1.1314798162523901E7 137348.02194521023 7088.177360331788 40786.32049769168 5259.2250770811925 49085.50140788535 140.47524752475246 958.0645299583721 2937 25071 2564 1086 123 92 18 0
24 12075006 44405 35216442 11.268963807635101 13.736729994261092 799.473257661748 671.8797795617024 3242 1222 4439 44391 14 119 14 3105 3042 2970 2870 2777 2706 2638 2593 2529 2463 2378 2281 2177 2013 1823 1057 942 795 636 453 302 192 120 66 36 20 12 8 5 4 37057 6579 636 1337 37055 782 6578 3883 44390 829 518 439 5653 4182 956 515 8.861071257771401 32.90829685524549 6.881799163179917 27.822979726061334 1.4932038834951455 3.7985689691767126 1.1769903431611668E7 151200.80954678787 1.1783284056485355E7 151716.9656133816 1.1837022638834951E7 145707.27454660594 7337.7665630232 40156.38209398674 4702.244769874477 34696.84230839516 183.69130434782608 1068.9036601970304 2998 26125 2729 1103 119 67 16 0
25 12575016 43444 34552771 11.513735061825047 13.710902792053401 803.6005628168753 674.8902970083014 3324 1252 4465 43364 80 121 80 3183 3110 3029 2934 2839 2771 2703 2653 2603 2546 2461 2364 2240 2072 1878 1109 983 835 656 467 315 201 118 66 36 20 12 8 5 4 36478 6201 564 1382 36478 777 6201 3994 43365 923 569 483 5831 4327 946 558 8.430321238733534 30.250666812751934 6.554968287526427 22.27881652965312 1.3709677419354838 3.731825732465416 1.2265825070718743E7 146615.79661141091 1.2287713043340381E7 151592.16681061112 1.2310653372759856E7 145721.6427508282 7065.686618904553 40324.14543529591 4152.134249471459 26625.693294232173 219.71308016877637 2093.5107079707486 3097 25337 2846 807 128 136 14 0
26 13075013 43933 34839452 11.385195136390546 13.473008201501365 800.2537899669239 675.4449297559642 3286 1187 4424 43839 94 140 94 3146 3085 3017 2918 2823 2750 2677 2623 2561 2501 2421 2328 2202 2045 1827 1048 946 799 624 452 302 187 116 66 35 20 12 8 5 4 36745 6542 412 1385 36745 794 6542 3896 43840 969 472 384 5738 4289 998 451 8.56726509675915 30.801684420092112 6.5551102204408815 22.380992329100838 1.4323725055432373 4.563180514507645 1.2776197940778736E7 153046.80369686589 1.2784756365731463E7 151118.37764633365 1.282688968292683E7 149898.2430438608 7170.940312427139 39882.44193898263 4069.6793587174348 26957.352716967853 109.0935960591133 312.8932127125425 3047 26070 2840 415 108 48 17 0
27 13575013 46550 38859366 10.745449465970387 13.463177590717185 841.5570859320859 670.7884510732192 3252 1181 4411 46489 61 111 61 3103 3042 2963 2867 2768 2693 2635 2584 2524 2470 2391 2292 2178 2011 1819 1048 939 797 640 463 318 195 114 67 36 20 12 8 5 4 39977 5902 499 1308 39977 809 5902 3851 46490 870 515 333 5773 4275 1027 471 9.351345029239766 34.47384634576399 5.746835443037975 21.301265556617395 1.424628450106157 3.7783605561895497 1.3266467830409357E7 151669.99598234158 1.329381423563778E7 157476.98331402123 1.3326453420382166E7 146975.991151573 8303.940584795322 44859.70744265878 3242.7517039922104 25515.354099899 148.2167487684729 725.4176884113721 2962 29728 2850 417 106 71 15 0
28 14075017 47914 39084838 10.441780821917808 12.95625478635219 822.5180033249858 671.0126617073275 3414 1223 4602 47883 31 201 31 3272 3196 3104 2986 2896 2820 2751 2701 2632 2570 2481 2398 2272 2109 1912 1093 981 826 653 476 317 195 117 65 35 20 12 8 5 4 39758 7389 535 1365 39755 816 7389 4036 47881 905 617 511 5934 4300 1056 578 9.246046511627908 33.21822139365892 6.997159090909091 42.57913755051239 1.3269896193771626 2.0030253934095787 1.3766034402325582E7 150723.628354843 1.3780105089962121E7 147032.79867321128 1.3813479121107267E7 141234.91889711164 7862.8890439637125 43137.961153270066 4965.749053030303 55820.029975408404 143.32841328413284 671.6530387246412 3098 30633 2874 393 111 64 17 0
29 14575012 47001 38964834 10.642778085224128 13.101457339206622 836.1279129651087 671.2374931892534 3231 1183 4352 46938 63 181 63 3092 3029 2947 2850 2747 2680 2618 2570 2514 2453 2374 2284 2169 2013 1817 1066 952 814 647 465 315 193 118 66 35 20 12 8 5 4 39642 6597 518 1333 39642 793 6597 3870 46939 894 517 332 5772 4236 971 565 9.358356940509916 31.84631710458197 6.794026776519052 31.32869494047801 1.3486725663716814 2.9395081160972785 1.4263871561850803E7 152135.83248890704 1.4278854471678682E7 154705.893789906 1.4314606256637169E7 144487.5502879728 8073.964117091596 41294.92080336326 4880.209062821833 40797.43868579642 92.1094890510949 263.69024213197656 2880 29526 2791 392 117 49 14 0
30 15075011 46167 36902292 10.837834323117603 13.253816853659252 806.8461420731574 674.3963319874415 3233 1180 4383 46059 108 120 108 3108 3059 2974 2880 2795 2718 2646 2585 2526 2479 2393 2306 2190 2045 1861 1058 960 812 655 476 320 203 122 68 37 21 13 9 6 5 39362 6125 452 1336 39362 770 6124 3836 46060 944 612 436 5747 4359 945 443 9.030052764395503 30.46675968567115 6.481481481481482 25.30493395643787 1.5349887133182845 5.403159346670048 1.4764994140628584E7 150419.8079880184 1.4783423794708995E7 149043.16790100865 1.4810592128668172E7 147748.30929141553 7540.8249598531775 37804.429732640936 4247.707936507936 32132.26990559046 93.72164948453609 333.67757911511484 2956 29987 2981 403 105 47 12 0
31 15575059 44288 35657167 11.298592440297327 13.647905061864414 812.4858842026113 674.6473990465746 3110 1218 4199 44151 137 109 137 2986 2937 2861 2766 2685 2623 2554 2513 2452 2395 2319 2232 2111 1953 1773 1096 982 828 658 490 325 204 120 67 36 20 12 8 5 4 37210 6425 407 1296 37210 748 6424 3728 44152 842 517 397 5433 4104 918 411 9.066764132553606 35.48209814116163 6.998910675381263 28.255217190369383 1.5888077858880778 6.8693047633565865 1.526195851705653E7 151583.55374350556 1.528008804248366E7 150306.96597989264 1.53220740486618E7 147334.46310452715 7596.657651072125 46381.89297380319 4842.827699018539 35720.76185437434 203.10659898477158 1698.8567371023282 2721 27285 2745 386 118 45 9 0
32 16075006 42938 34082583 11.648656834649705 13.905024712745492 799.3170966228893 673.6230091747765 3217 1164 4316 42908 30 144 30 3111 3045 2965 2871 2777 2718 2650 2598 2541 2479 2409 2327 2211 2052 1847 1036 931 785 627 456 308 192 113 64 35 19 11 7 5 4 36236 6095 433 1296 36234 817 6094 3818 42907 812 512 382 5479 3973 1040 466 9.120563805688397 31.701488839863373 5.860576923076923 24.497782474212766 1.3025751072961373 2.2298212942502467 1.5765947783538887E7 150838.6663060784 1.5784596175E7 150994.72039487964 1.5806242128755365E7 145239.90401710197 7628.493202416918 40751.964049188035 3617.458653846154 30767.13476197513 83.05714285714286 297.8831163735336 2844 26294 2595 368 97 70 12 0
33 16575020 43148 33835103 11.596660482374768 13.847220808477722 790.085837711617 674.9638739419157 3191 1190 4273 43090 58 135 58 3087 3032 2953 2846 2757 2688 2619 2566 2513 2455 2377 2284 2180 2028 1828 1067 951 799 638 469 307 193 114 65 38 22 14 10 7 6 36259 6248 448 1287 36259 802 6248 3791 43091 755 505 387 5525 4073 977 475 8.902283329241346 31.712908548769803 6.395087001023541 25.16898873333514 1.3494736842105264 3.0244616745881623 1.6265862903019886E7 152119.98342119477 1.6274762066530194E7 150900.71386645027 1.6319395391578948E7 144083.09942827767 7355.474343235944 39543.18248335741 3946.535312180143 29526.828813209613 80.36293436293437 244.05210216555926 2915 26561 2724 342 103 38 14 0
34 17075022 44147 35057070 11.330636755041922 13.660766524426691 799.3925892144567 675.4700493696853 3169 1210 4269 44133 14 107 14 3052 2987 2907 2809 2717 2647 2585 2534 2485 2412 2348 2262 2148 1983 1806 1065 952 803 642 462 310 193 113 64 36 20 12 8 5 4 37840 5775 411 1368 37840 764 5775 3777 44134 807 502 478 5359 3998 943 418 9.46473236618309 36.78638496862025 6.1240721102863205 23.664005446343634 1.2727272727272727 1.8183014314721802 1.6764422489994997E7 148580.5275771578 1.678164972004242E7 153199.98916278075 1.6811655057416268E7 144088.3891327335 7852.503751875938 47628.028575007396 3861.102863202545 28991.69824919224 116.57142857142857 399.5051966075061 2778 27751 2608 343 104 63 21 0
